i,x,y,z
1754,12.047,11.1453,33.6842
1755,11.9217,10.3188,34.2917
1756,11.7272,9.44605,34.7704
1757,11.4668,8.5493,35.1156
1758,11.1456,7.6503,35.3273
1759,10.7702,6.76935,35.4101
1760,10.3482,5.92418,35.3723
1761,9.88832,5.12931,35.2254
1762,9.39943,4.3957,34.9823
1763,8.89053,3.73066,34.6572
1764,8.37026,3.13816,34.264
1765,7.84667,2.61915,33.8163
1766,7.32703,2.17216,33.3263
1767,6.81765,1.79381,32.8049
1768,6.32387,1.47937,32.2615
1769,5.85003,1.22328,31.7039
1770,5.39949,1.01951,31.1384
1771,4.97471,0.861949,30.5699
1772,4.57736,0.744634,30.0024
1773,4.20837,0.661929,29.4388
1774,3.86809,0.608647,28.8812
1775,3.55636,0.580118,28.3311
1776,3.2726,0.572212,27.7895
1777,3.01594,0.581345,27.2571
1778,2.78528,0.604458,26.7344
1779,2.57934,0.63898,26.2215
1780,2.39674,0.682791,25.7185
1781,2.23607,0.734179,25.2255
1782,2.09589,0.791794,24.7423
1783,1.97479,0.854604,24.2689
1784,1.87141,0.921855,23.8052
1785,1.78446,0.993034,23.3512
1786,1.71274,1.06784,22.9066
1787,1.65513,1.14613,22.4715
1788,1.61062,1.22795,22.0457
1789,1.57831,1.31345,21.6292
1790,1.5574,1.40289,21.222
1791,1.5472,1.49665,20.824
1792,1.54711,1.59518,20.4353
1793,1.55666,1.69901,20.056
1794,1.57547,1.80873,19.686
1795,1.60324,1.92503,19.3256
1796,1.63978,2.04863,18.9748
1797,1.68499,2.18032,18.6338
1798,1.73886,2.32096,18.303
1799,1.80145,2.47145,17.9825
1800,1.87292,2.63278,17.6729
1801,1.95351,2.80599,17.3744
1802,2.04354,2.99219,17.0877
1803,2.14339,3.19254,16.8134
1804,2.25354,3.40831,16.5523
1805,2.37454,3.64078,16.3053
1806,2.50701,3.89135,16.0734
1807,2.65165,4.16145,15.8579
1808,2.80924,4.45256,15.6603
1809,2.98061,4.76621,15.4823
1810,3.16667,5.10396,15.3258
1811,3.3684,5.46734,15.1933
1812,3.58681,5.85786,15.0874
1813,3.82297,6.27693,15.0112
1814,4.07797,6.72583,14.9681
1815,4.3529,7.20559,14.9624
1816,4.64886,7.71692,14.9986
1817,4.96684,8.26008,15.0818
1818,5.30779,8.83474,15.2179
1819,5.67245,9.43975,15.4132
1820,6.06138,10.073,15.6747
1821,6.47479,10.7311,16.0099
1822,6.9125,11.4091,16.4266
1823,7.37378,12.1004,16.9328
1824,7.85722,12.7959,17.5363
1825,8.36062,13.4846,18.2444
1826,8.88076,14.1524,19.0631
1827,9.4133,14.7829,19.9966
1828,9.95257,15.3567,21.0463
1829,10.4915,15.8524,22.21
1830,11.0217,16.2466,23.4811
1831,11.533,16.5156,24.847
1832,12.0142,16.6362,26.2894
1833,12.4531,16.5877,27.7835
1834,12.8368,16.3539,29.2982
1835,13.1523,15.9254,30.7975
1836,13.3875,15.3006,32.2419
1837,13.5317,14.488,33.5912
1838,13.5764,13.5054,34.807
1839,13.5162,12.38,35.856
1840,13.3491,11.1467,36.7123
1841,13.0769,9.84475,37.3597
1842,12.7051,8.51555,37.7925
1843,12.2425,7.19889,38.0149
1844,11.7007,5.93037,38.0403
1845,11.0932,4.73932,37.8887
1846,10.4349,3.64763,37.5849
1847,9.74075,2.66948,37.1556
1848,9.02538,1.81179,36.6275
1849,8.30234,1.07524,36.0255
1850,7.58371,0.455569,35.3718
1851,6.87985,-0.0550772,34.6854
1852,6.19925,-0.466881,33.9814
1853,5.54854,-0.791253,33.2717
1854,4.93265,-1.03998,32.5652
1855,4.35488,-1.22457,31.8682
1856,3.81719,-1.35586,31.1849
1857,3.32036,-1.44371,30.5179
1858,2.86418,-1.49693,29.8686
1859,2.44771,-1.52319,29.2375
1860,2.0694,-1.52907,28.6244
1861,1.7273,-1.52015,28.029
1862,1.41912,-1.50108,27.4505
1863,1.14242,-1.47568,26.8881
1864,0.894642,-1.44709,26.341
1865,0.673217,-1.4178,25.8083
1866,0.475602,-1.38981,25.2893
1867,0.299328,-1.36468,24.7833
1868,0.142033,-1.34361,24.2896
1869,0.00147582,-1.32753,23.8077
1870,-0.124445,-1.31714,23.3371
1871,-0.237691,-1.31294,22.8774
1872,-0.340077,-1.31534,22.4281
1873,-0.433279,-1.32462,21.9891
1874,-0.518836,-1.341,21.56
1875,-0.598163,-1.36468,21.1405
1876,-0.672553,-1.39583,20.7306
1877,-0.743196,-1.43461,20.3301
1878,-0.811184,-1.48121,19.9387
1879,-0.877524,-1.53584,19.5565
1880,-0.943148,-1.59877,19.1834
1881,-1.00893,-1.67029,18.8193
1882,-1.07568,-1.75075,18.4643
1883,-1.14419,-1.84057,18.1184
1884,-1.2152,-1.94024,17.7817
1885,-1.28944,-2.05031,17.4544
1886,-1.36761,-2.17141,17.1365
1887,-1.45044,-2.30427,16.8284
1888,-1.53862,-2.44968,16.5303
1889,-1.63289,-2.60854,16.2427
1890,-1.734,-2.78183,15.966
1891,-1.84272,-2.97062,15.7008
1892,-1.95986,-3.1761,15.4477
1893,-2.08626,-3.39956,15.2076
1894,-2.22282,-3.64235,14.9816
1895,-2.37049,-3.90597,14.7707
1896,-2.53026,-4.19197,14.5765
1897,-2.70319,-4.50199,14.4004
1898,-2.8904,-4.83775,14.2445
1899,-3.09306,-5.201,14.1111
1900,-3.31241,-5.5935,14.0028
1901,-3.54972,-6.01699,13.9227
1902,-3.80631,-6.4731,13.8743
1903,-4.08352,-6.96331,13.8619
1904,-4.38271,-7.48884,13.8903
1905,-4.70518,-8.05051,13.9647
1906,-5.05217,-8.64859,14.0914
1907,-5.42481,-9.2826,14.2773
1908,-5.824,-9.95111,14.5301
1909,-6.25038,-10.6514,14.8582
1910,-6.70421,-11.3792,15.2704
1911,-7.18519,-12.1282,15.7763
1912,-7.69236,-12.8899,16.3854
1913,-8.22394,-13.653,17.1069
1914,-8.77704,-14.4032,17.9493
1915,-9.34758,-15.1228,18.9192
1916,-9.92998,-15.7909,20.0206
1917,-10.5171,-16.3832,21.2537
1918,-11.0999,-16.873,22.6139
1919,-11.6678,-17.2318,24.0901
1920,-12.2083,-17.4314,25.6641
1921,-12.7076,-17.4453,27.3097
1922,-13.1508,-17.2517,28.9929
1923,-13.5227,-16.8357,30.6728
1924,-13.8087,-16.1922,32.3033
1925,-13.9954,-15.3275,33.8364
1926,-14.072,-14.2603,35.2252
1927,-14.0312,-13.0208,36.4282
1928,-13.8696,-11.6495,37.4129
1929,-13.5883,-10.1932,38.1583
1930,-13.1932,-8.70154,38.6563
1931,-12.6939,-7.2228,38.9117
1932,-12.1039,-5.80007,38.9405
1933,-11.4387,-4.46863,38.7675
1934,-10.7157,-3.2544,38.4228
1935,-9.95228,-2.17365,37.939
1936,-9.16545,-1.23368,37.3483
1937,-8.37087,-0.434145,36.6806
1938,-7.58238,0.231157,35.9617
1939,-6.8117,0.772579,35.2135
1940,-6.06831,1.20299,34.4529
1941,-5.35951,1.53646,33.693
1942,-4.69055,1.78719,32.9431
1943,-4.06483,1.96883,32.2093
1944,-3.48419,2.09402,31.4956
1945,-2.94916,2.17409,30.804
1946,-2.45921,2.21901,30.1353
1947,-2.01295,2.23737,29.4893
1948,-1.60839,2.23644,28.8653
1949,-1.24311,2.22232,28.2623
1950,-0.914362,2.20003,27.6792
1951,-0.619245,2.17368,27.1145
1952,-0.35478,2.14658,26.5673
1953,-0.117988,2.12136,26.0363
1954,0.0940481,2.10013,25.5205
1955,0.284146,2.0845,25.0191
1956,0.45499,2.07575,24.5314
1957,0.609115,2.07483,24.0566
1958,0.748897,2.08251,23.5942
1959,0.876546,2.09934,23.1439
1960,0.994112,2.12579,22.7052
1961,1.10349,2.16221,22.2778
1962,1.20641,2.20893,21.8617
1963,1.3045,2.26624,21.4566
1964,1.39923,2.33442,21.0626
1965,1.49198,2.4138,20.6795
1966,1.58401,2.50471,20.3074
1967,1.6765,2.60755,19.9466
1968,1.77057,2.72275,19.5971
1969,1.86728,2.85083,19.2592
1970,1.96761,2.99237,18.9333
1971,2.07254,3.14801,18.6198
1972,2.18301,3.31848,18.3192
1973,2.29994,3.50459,18.0321
1974,2.42425,3.7072,17.7594
1975,2.55684,3.92729,17.5018
1976,2.69865,4.16585,17.2605
1977,2.8506,4.42398,17.0367
1978,3.01364,4.70279,16.8318
1979,3.18875,5.00345,16.6475
1980,3.37691,5.32712,16.4857
1981,3.57913,5.67494,16.3486
1982,3.79641,6.048,16.2389
1983,4.02979,6.44729,16.1593
1984,4.28025,6.8736,16.1133
1985,4.54877,7.32752,16.1045
1986,4.83629,7.80926,16.1372
1987,5.14363,8.31861,16.216
1988,5.4715,8.85475,16.3461
1989,5.82042,9.41613,16.5331
1990,6.19069,10.0003,16.783
1991,6.58226,10.6035,17.1021
1992,6.99472,11.2209,17.497
1993,7.4271,11.846,17.9741
1994,7.87785,12.4702,18.5396
1995,8.34466,13.0833,19.1989
1996,8.82436,13.6728,19.9563
1997,9.3128,14.2242,20.8142
1998,9.80472,14.7209,21.7726
1999,10.2937,15.1447,22.8283
2000,10.7722,15.4762,23.9743
2001,11.2314,15.696,25.199
2002,11.6617,15.7856,26.4858
2003,12.0526,15.7286,27.8133
2004,12.3933,15.5127,29.1552
2005,12.673,15.1307,30.4816
2006,12.8816,14.5821,31.7599
2007,13.0104,13.874,32.9571
2008,13.0524,13.0209,34.0417
2009,13.0031,12.0448,34.9861
2010,12.8607,10.9733,35.7685
2011,12.6265,9.83817,36.3744
2012,12.3049,8.67293,36.7972
2013,11.9029,7.51033,37.0387
2014,11.4299,6.38033,37.1076
2015,10.8969,5.30836,37.0186
2016,10.3163,4.31429,36.7905
2017,9.70076,3.41199,36.4444
2018,9.06268,2.60948,36.0019
2019,8.41391,1.90958,35.484
2020,7.76519,1.31076,34.9099
2021,7.12592,0.808159,34.2963
2022,6.50402,0.394557,33.6575
2023,5.90591,0.0612938,33.0047
2024,5.33651,-0.200994,32.3471
2025,4.79938,-0.401785,31.6913
2026,4.29686,-0.55025,31.0422
2027,3.83022,-0.654959,30.4032
2028,3.39981,-0.72371,29.7765
2029,3.00528,-0.763448,29.1633
2030,2.64567,-0.780239,28.5642
2031,2.31957,-0.779298,27.9794
2032,2.02528,-0.765044,27.4088
2033,1.76083,-0.741166,26.8519
2034,1.52417,-0.710703,26.3084
2035,1.31314,-0.676123,25.7778
2036,1.12561,-0.639402,25.2594
2037,0.959448,-0.602093,24.7528
2038,0.812632,-0.565397,24.2576
2039,0.683212,-0.53022,23.7732
2040,0.569355,-0.497223,23.2993
2041,0.469347,-0.466875,22.8354
2042,0.381603,-0.439488,22.3814
2043,0.304665,-0.41525,21.9367
2044,0.237197,-0.394257,21.5013
2045,0.17799,-0.376534,21.0747
2046,0.125946,-0.362059,20.6569
2047,0.0800772,-0.350774,20.2475
2048,0.0394963,-0.3426,19.8463
2049,0.00340783,-0.337451,19.4533
2050,-0.0288991,-0.33524,19.0681
2051,-0.05806,-0.335883,18.6907
2052,-0.0846422,-0.339311,18.3208
2053,-0.109153,-0.345467,17.9584
2054,-0.132048,-0.354314,17.6032
2055,-0.153736,-0.365837,17.2552
2056,-0.174586,-0.380041,16.9141
2057,-0.194934,-0.39696,16.5799
2058,-0.215089,-0.416649,16.2524
2059,-0.235338,-0.439196,15.9315
2060,-0.255948,-0.464712,15.6172
2061,-0.277174,-0.493342,15.3092
2062,-0.299262,-0.52526,15.0075
2063,-0.322453,-0.560675,14.712
2064,-0.346986,-0.599828,14.4226
2065,-0.373103,-0.643001,14.1392
2066,-0.401049,-0.690511,13.8618
2067,-0.431082,-0.742721,13.5903
2068,-0.463469,-0.800036,13.3246
2069,-0.498493,-0.862912,13.0647
2070,-0.536457,-0.931859,12.8106
2071,-0.577686,-1.00744,12.5623
2072,-0.62253,-1.09029,12.3198
2073,-0.671371,-1.18111,12.0831
2074,-0.724622,-1.28067,11.8523
2075,-0.782737,-1.38982,11.6276
2076,-0.84621,-1.50951,11.409
2077,-0.915585,-1.64078,11.1969
2078,-0.991457,-1.78479,10.9913
2079,-1.07448,-1.94279,10.7927
2080,-1.16537,-2.1162,10.6015
2081,-1.26492,-2.30652,10.4182
2082,-1.37399,-2.51544,10.2434
2083,-1.49354,-2.7448,10.0778
2084,-1.62461,-2.99659,9.92258
2085,-1.76834,-3.273,9.77873
2086,-1.92597,-3.57637,9.64771
2087,-2.09889,-3.90927,9.53121
2088,-2.28857,-4.27441,9.43132
2089,-2.49662,-4.67469,9.35051
2090,-2.72478,-5.11317,9.29181
2091,-2.97494,-5.59301,9.2588
2092,-3.24908,-6.11747,9.2558
2093,-3.54934,-6.68976,9.28796
2094,-3.87792,-7.31298,9.36138
2095,-4.23712,-7.98995,9.4833
2096,-4.62926,-8.72299,9.66219
2097,-5.05662,-9.51365,9.90798
2098,-5.52135,-10.3623,10.2321
2099,-6.02539,-11.2677,10.6476
2100,-6.57024,-12.2265,11.1692
2101,-7.15681,-13.2321,11.8131
2102,-7.78515,-14.2747,12.5966
2103,-8.4541,-15.3392,13.5378
2104,-9.16096,-16.4053,14.6544
2105,-9.90103,-17.4461,15.9623
2106,-10.6671,-18.4275,17.4739
2107,-11.4492,-19.3083,19.1956
2108,-12.2339,-20.0405,21.1247
2109,-13.0043,-20.5716,23.2469
2110,-13.74,-20.8474,25.5328
2111,-14.4175,-20.8167,27.9362
2112,-15.011,-20.4376,30.394
2113,-15.494,-19.6838,32.828
2114,-15.8408,-18.5505,35.15
2115,-16.0292,-17.0592,37.2694
2116,-16.0423,-15.2581,39.1024
2117,-15.8706,-13.2193,40.582
2118,-15.5133,-11.0316,41.6654
2119,-14.9784,-8.7909,42.3382
2120,-14.2825,-6.58982,42.6144
2121,-13.4485,-4.50839,42.532
2122,-12.5042,-2.60791,42.1461
2123,-11.4794,-0.928223,41.5203
2124,-10.4037,0.511597,40.7195
2125,-9.30512,1.71026,39.8038
2126,-8.20822,2.67994,38.8245
2127,-7.13367,3.44176,37.8228
2128,-6.0979,4.02167,36.8291
2129,-5.11319,4.44733,35.8648
2130,-4.18804,4.74574,34.943
2131,-3.32768,4.94186,34.0711
2132,-2.53456,5.05783,33.2516
2133,-1.80897,5.11276,32.4841
2134,-1.1495,5.12268,31.7662
2135,-0.553476,5.10088,31.0944
2136,-0.0173321,5.05814,30.4646
2137,0.46307,5.00314,29.8727
2138,0.892213,4.94276,29.3147
2139,1.27473,4.88241,28.7871
2140,1.61529,4.82627,28.2867
2141,1.91842,4.77755,27.8108
2142,2.18854,4.73867,27.3569
2143,2.4298,4.71143,26.9233
2144,2.64613,4.69712,26.5085
2145,2.84117,4.69667,26.1112
2146,3.0183,4.71068,25.7307
2147,3.18063,4.73954,25.3662
2148,3.33099,4.78348,25.0174
2149,3.47195,4.84259,24.6842
2150,3.60586,4.91687,24.3664
2151,3.73482,5.00627,24.0642
2152,3.86075,5.1107,23.7778
2153,3.98535,5.23003,23.5078
2154,4.11017,5.36411,23.2546
2155,4.23657,5.51278,23.0188
2156,4.36579,5.67585,22.8012
2157,4.49893,5.85312,22.6027
2158,4.63693,6.04434,22.4241
2159,4.78067,6.24923,22.2666
2160,4.93087,6.46742,22.1314
2161,5.08817,6.69847,22.0196
2162,5.25309,6.94183,21.9327
2163,5.42604,7.19682,21.8721
2164,5.60733,7.46258,21.8393
2165,5.79713,7.73808,21.836
2166,5.99551,8.02203,21.8636
2167,6.20238,8.31289,21.9239
2168,6.41751,8.60883,22.0184
2169,6.64048,8.90768,22.1486
2170,6.87072,9.2069,22.3159
2171,7.10742,9.50358,22.5215
2172,7.34957,9.79442,22.7662
2173,7.59593,10.0757,23.0506
2174,7.84499,10.3434,23.3748
2175,8.09498,10.593,23.7382
2176,8.34387,10.8199,24.1398
2177,8.58938,11.0192,24.5774
2178,8.82894,11.1858,25.0485
2179,9.05979,11.315,25.5493
2180,9.27897,11.4021,26.0751
2181,9.48337,11.4429,26.6203
2182,9.66981,11.4339,27.1783
2183,9.83514,11.3724,27.7418
2184,9.97627,11.2569,28.3028
2185,10.0903,11.087,28.8529
2186,10.1748,10.8636,29.3833
2187,10.2275,10.5892,29.8854
2188,10.2467,10.2677,30.3512
2189,10.2314,9.90394,30.7732
2190,10.1812,9.50434,31.145
2191,10.0962,9.07596,31.4612
2192,9.97754,8.62656,31.7181
2193,9.82668,8.16417,31.9134
2194,9.64587,7.69681,32.0461
2195,9.43787,7.23216,32.1168
2196,9.20586,6.77734,32.1274
2197,8.95338,6.33865,32.0807
2198,8.68419,5.92147,31.9806
2199,8.40213,5.53013,31.8315
2200,8.11106,5.16794,31.6383
2201,7.81473,4.83717,31.406
2202,7.5167,4.53916,31.1397
2203,7.22028,4.27442,30.8444
2204,6.92848,4.04275,30.5247
2205,6.64397,3.84338,30.185
2206,6.36907,3.67507,29.8293
2207,6.10577,3.5363,29.4611
2208,5.85567,3.42532,29.0837
2209,5.62008,3.34025,28.6998
2210,5.39999,3.27923,28.3119
2211,5.19612,3.24038,27.9221
2212,5.00896,3.22194,27.5323
2213,4.83878,3.22226,27.1441
2214,4.68567,3.23985,26.7588
2215,4.54958,3.27336,26.3777
2216,4.43035,3.32164,26.0019
2217,4.32774,3.38367,25.6323
2218,4.24143,3.45865,25.2698
2219,4.17106,3.54591,24.9152
2220,4.11627,3.64493,24.5692
2221,4.07667,3.75535,24.2327
2222,4.05188,3.87692,23.9063
2223,4.04156,4.00953,23.5909
2224,4.04537,4.15313,23.2871
2225,4.06302,4.30781,22.9957
2226,4.09425,4.47369,22.7176
2227,4.13884,4.65096,22.4536
2228,4.19662,4.83986,22.2047
2229,4.26745,5.04066,21.972
2230,4.35124,5.25363,21.7565
2231,4.44791,5.47902,21.5593
2232,4.55745,5.71706,21.3819
2233,4.67984,5.96795,21.2257
2234,4.81508,6.23178,21.092
2235,4.96318,6.50854,20.9827
2236,5.12415,6.7981,20.8994
2237,5.29796,7.10013,20.844
2238,5.48456,7.41412,20.8186
2239,5.68382,7.73928,20.8253
2240,5.89557,8.07452,20.8661
2241,6.11949,8.41841,20.9435
2242,6.35518,8.76911,21.0595
2243,6.60206,9.12435,21.2164
2244,6.85935,9.48133,21.4163
2245,7.12609,9.83672,21.661
2246,7.40102,10.1866,21.9522
2247,7.68265,10.5266,22.2911
2248,7.96915,10.8515,22.6781
2249,8.25835,11.1558,23.1133
2250,8.54775,11.4334,23.5957
2251,8.83447,11.6779,24.1233
2252,9.1153,11.8826,24.6929
2253,9.3867,12.041,25.3001
2254,9.64484,12.1466,25.9392
2255,9.88568,12.1938,26.603
2256,10.1051,12.1775,27.2829
2257,10.2988,12.0941,27.9693
2258,10.4628,11.9415,28.6516
2259,10.5933,11.7191,29.3183
2260,10.6869,11.4287,29.9579
2261,10.7408,11.0736,30.559
2262,10.7529,10.6597,31.1109
2263,10.7219,10.1942,31.604
2264,10.6474,9.68617,32.0304
2265,10.53,9.14574,32.3837
2266,10.3712,8.58371,32.6601
2267,10.1735,8.0111,32.8575
2268,9.93994,7.43861,32.9762
2269,9.67459,6.87623,33.0183
2270,9.38182,6.33285,32.9875
2271,9.06643,5.81601,32.8889
2272,8.73341,5.33179,32.7287
2273,8.38777,4.88468,32.5134
2274,8.03439,4.47772,32.2499
2275,7.67793,4.11256,31.9451
2276,7.32269,3.78963,31.6057
2277,6.97254,3.50835,31.2379
2278,6.63091,3.26736,30.8473
2279,6.30073,3.06467,30.4389
2280,5.98443,2.89788,30.0173
2281,5.684,2.76436,29.5862
2282,5.40094,2.66135,29.1491
2283,5.13639,2.5861,28.7086
2284,4.89108,2.53597,28.2671
2285,4.66546,2.50845,27.8266
2286,4.45969,2.50125,27.3886
2287,4.27372,2.51231,26.9545
2288,4.10731,2.5398,26.5255
2289,3.96008,2.58216,26.1024
2290,3.83155,2.63805,25.6862
2291,3.72118,2.70638,25.2774
2292,3.62839,2.78629,24.8767
2293,3.55256,2.87712,24.4847
2294,3.4931,2.97839,24.1019
2295,3.44943,3.08981,23.7289
2296,3.421,3.21123,23.3661
2297,3.40732,3.34266,23.0141
2298,3.40793,3.48421,22.6735
2299,3.42246,3.63611,22.3449
2300,3.45057,3.7987,22.0288
2301,3.49201,3.97237,21.7261
2302,3.54659,4.15759,21.4375
2303,3.61418,4.35489,21.1638
2304,3.69472,4.56483,20.9061
2305,3.78821,4.78799,20.6653
2306,3.8947,5.02497,20.4426
2307,4.01431,5.27636,20.2394
2308,4.14717,5.54269,20.0572
2309,4.29348,5.82446,19.8974
2310,4.45344,6.12208,19.762
2311,4.62728,6.43584,19.6529
2312,4.81522,6.76586,19.5723
2313,5.01747,7.11208,19.5224
2314,5.23419,7.47418,19.506
2315,5.46549,7.85152,19.5256
2316,5.71138,8.24308,19.5842
2317,5.97177,8.64741,19.6848
2318,6.2464,9.0625,19.8306
2319,6.53481,9.48576,20.0248
2320,6.83631,9.91389,20.2704
2321,7.14994,10.3428,20.5704
2322,7.47439,10.7677,20.9274
2323,7.80797,11.1827,21.3436
2324,8.14855,11.5811,21.8203
2325,8.49353,11.9555,22.3581
2326,8.83982,12.2975,22.9564
2327,9.18377,12.5982,23.6131
2328,9.52122,12.8482,24.3243
2329,9.84752,13.038,25.0845
2330,10.1576,13.1587,25.8859
2331,10.4459,13.2018,26.7186
2332,10.7068,13.1603,27.5709
2333,10.9347,13.0291,28.429
2334,11.1239,12.8054,29.2779
2335,11.2693,12.4892,30.1014
2336,11.3665,12.0835,30.8833
2337,11.4117,11.5946,31.6079
2338,11.4024,11.0317,32.2608
2339,11.3373,10.4067,32.8296
2340,11.2165,9.73343,33.3046
2341,11.0414,9.02727,33.6792
2342,10.8149,8.30402,33.9503
2343,10.5408,7.5792,34.1179
2344,10.2244,6.86727,34.1849
2345,9.87146,6.18106,34.157
2346,9.48852,5.53127,34.0418
2347,9.08229,4.92628,33.8482
2348,8.65956,4.37205,33.586
2349,8.22693,3.87225,33.2653
2350,7.79062,3.42848,32.8957
2351,7.3563,3.04055,32.4866
2352,6.92904,2.70683,32.0462
2353,6.5132,2.42463,31.5822
2354,6.11243,2.19046,31.1008
2355,5.72967,2.00039,30.6076
2356,5.36722,1.85024,30.1071
2357,5.02673,1.73581,29.603
2358,4.70932,1.65304,29.0983
2359,4.41561,1.59807,28.5955
2360,4.14582,1.56737,28.0962
2361,3.89983,1.55774,27.602
2362,3.67724,1.56638,27.1139
2363,3.47743,1.59083,26.6329
2364,3.29964,1.62901,26.1594
2365,3.143,1.67919,25.6941
2366,3.00656,1.73995,25.2373
2367,2.88935,1.81018,24.7894
2368,2.7904,1.88904,24.3505
2369,2.70877,1.97591,23.9208
2370,2.64354,2.07041,23.5007
2371,2.59387,2.17235,23.0903
2372,2.55899,2.28168,22.6899
2373,2.53819,2.39855,22.2996
2374,2.53087,2.52319,21.9198
2375,2.5365,2.65599,21.5506
2376,2.55464,2.79742,21.1926
2377,2.58495,2.94806,20.846
2378,2.62719,3.10855,20.5113
2379,2.68119,3.27962,20.1891
2380,2.74687,3.46208,19.8798
2381,2.82425,3.65678,19.5843
2382,2.91342,3.86462,19.3033
2383,3.01456,4.08655,19.0377
2384,3.12791,4.32357,18.7886
2385,3.25381,4.57667,18.5571
2386,3.39263,4.84688,18.3446
2387,3.54482,5.13521,18.1527
2388,3.71088,5.44263,17.9832
2389,3.89135,5.77008,17.838
2390,4.08682,6.11837,17.7195
2391,4.29786,6.4882,17.6302
2392,4.52508,6.88009,17.573
2393,4.76905,7.29429,17.5511
2394,5.0303,7.73075,17.568
2395,5.30927,8.18896,17.6275
2396,5.60632,8.66794,17.7339
2397,5.92163,9.16604,17.8916
2398,6.25516,9.68084,18.1054
2399,6.60661,10.209,18.3801
2400,6.97536,10.7461,18.7207
2401,7.36033,11.2865,19.132
2402,7.75998,11.8232,19.6183
2403,8.17216,12.3478,20.1833
2404,8.59405,12.8503,20.8298
2405,9.02208,13.3192,21.559
2406,9.45186,13.7416,22.3702
2407,9.87814,14.1038,23.2604
2408,10.2948,14.391,24.2237
2409,10.6949,14.5887,25.2509
2410,11.0709,14.6828,26.3293
2411,11.4145,14.6612,27.4427
2412,11.7174,14.5142,28.5716
2413,11.9711,14.2357,29.6934
2414,12.1678,13.8244,30.7838
2415,12.3003,13.2839,31.8179
2416,12.3628,12.6234,32.7712
2417,12.3513,11.8574,33.6214
2418,12.2637,11.0046,34.3499
2419,12.0999,10.0877,34.9428
2420,11.8624,9.1311,35.3915
2421,11.5555,8.15973,35.6935
2422,11.1856,7.19752,35.8514
2423,10.7607,6.26599,35.8728
2424,10.2899,5.38325,35.7693
2425,9.78274,4.56343,35.555
2426,9.24931,3.81643,35.2453
2427,8.69934,3.14813,34.8564
2428,8.14202,2.56073,34.4038
2429,7.58572,2.05338,33.9018
2430,7.03783,1.62285,33.3632
2431,6.50463,1.26412,32.7991
2432,5.99126,0.97106,32.2185
2433,5.50176,0.736906,31.6289
2434,5.03912,0.554697,31.0361
2435,4.60541,0.417589,30.4446
2436,4.20184,0.319084,29.8577
2437,3.82892,0.253182,29.2778
2438,3.48658,0.214465,28.7065
2439,3.17424,0.198136,28.1448
2440,2.89099,0.200023,27.5934
2441,2.63561,0.216552,27.0527
2442,2.40669,0.244713,26.5227
2443,2.20269,0.282013,26.0035
2444,2.02201,0.32642,25.495
2445,1.86303,0.376312,24.9969
2446,1.72414,0.430426,24.509
2447,1.60378,0.487811,24.0313
2448,1.50046,0.547781,23.5634
2449,1.41279,0.609877,23.1051
2450,1.33946,0.673832,22.6563
2451,1.27929,0.739542,22.2169
2452,1.23117,0.807038,21.7865
2453,1.19415,0.876464,21.3652
2454,1.16737,0.948062,20.9528
2455,1.15006,1.02216,20.5492
2456,1.14159,1.09914,20.1543
2457,1.14141,1.17946,19.7681
2458,1.14907,1.26365,19.3905
2459,1.16422,1.35224,19.0215
2460,1.1866,1.44587,18.6612
2461,1.21603,1.54518,18.3094
2462,1.25241,1.65089,17.9664
2463,1.29573,1.76375,17.6322
2464,1.34605,1.88457,17.3069
2465,1.40349,2.01423,16.9907
2466,1.46828,2.15364,16.6839
2467,1.54067,2.3038,16.3867
2468,1.62103,2.46578,16.0995
2469,1.70977,2.6407,15.8228
2470,1.80739,2.82979,15.5571
2471,1.91445,3.03433,15.3031
2472,2.03159,3.25573,15.0614
2473,2.15953,3.49544,14.8332
2474,2.29905,3.75504,14.6195
2475,2.45103,4.03615,14.4216
2476,2.6164,4.34052,14.241
2477,2.79621,4.66993,14.0797
2478,2.99153,5.02622,13.9398
2479,3.20355,5.41126,13.8238
2480,3.43349,5.82689,13.7346
2481,3.68266,6.2749,13.6758
2482,3.95239,6.75694,13.6512
2483,4.24402,7.27443,13.6655
2484,4.55891,7.82846,13.7239
2485,4.89835,8.41963,13.8324
2486,5.26355,9.04787,13.9978
2487,5.65553,9.7122,14.2276
2488,6.0751,10.4105,14.5302
2489,6.52269,11.1391,14.9144
2490,6.99828,11.8926,15.39
2491,7.50122,12.6632,15.9667
2492,8.03005,13.4407,16.6543
2493,8.58235,14.2116,17.462
2494,9.15446,14.9591,18.3975
2495,9.74134,15.6632,19.4663
2496,10.3363,16.3,20.6704
2497,10.931,16.8431,22.0073
2498,11.515,17.2635,23.4684
2499,12.0763,17.5316,25.0378
2500,12.6012,17.6192,26.6919
2501,13.0748,17.5016,28.3986
2502,13.4814,17.1602,30.1181
2503,13.8055,16.5859,31.8046
2504,14.033,15.7808,33.4087
2505,14.1515,14.7594,34.8812
2506,14.1521,13.5491,36.1768
2507,14.03,12.1884,37.2584
2508,13.7845,10.724,38.1
2509,13.4201,9.20674,38.689
2510,12.9454,7.68744,39.026
2511,12.3732,6.21275,39.1245
2512,11.7189,4.82187,39.0076
2513,10.9998,3.54465,38.7051
2514,10.2339,2.40081,38.2505
2515,9.43894,1.40044,37.6775
