i,x,y,z
1559,-7.21603,-1.75431,31.7108
1560,-6.68366,-1.50502,30.9877
1561,-6.1815,-1.32187,30.2617
1562,-5.71254,-1.19612,29.539
1563,-5.27868,-1.11946,28.8242
1564,-4.88088,-1.08431,28.1208
1565,-4.51931,-1.08387,27.4309
1566,-4.19355,-1.11225,26.7562
1567,-3.90268,-1.16442,26.0974
1568,-3.64543,-1.23621,25.4553
1569,-3.42031,-1.32422,24.83
1570,-3.22565,-1.42579,24.2216
1571,-3.05976,-1.53888,23.6301
1572,-2.92091,-1.66202,23.0555
1573,-2.80744,-1.79424,22.4976
1574,-2.71776,-1.93497,21.9563
1575,-2.65041,-2.08403,21.4318
1576,-2.60407,-2.24155,20.9238
1577,-2.57754,-2.40791,20.4326
1578,-2.56983,-2.58374,19.9583
1579,-2.58007,-2.76986,19.501
1580,-2.60759,-2.96726,19.0613
1581,-2.65186,-3.17709,18.6394
1582,-2.71254,-3.40063,18.2359
1583,-2.78944,-3.63927,17.8515
1584,-2.88252,-3.89453,17.4871
1585,-2.99191,-4.168,17.1438
1586,-3.11785,-4.46136,16.8227
1587,-3.26076,-4.77635,16.5253
1588,-3.42117,-5.11476,16.2534
1589,-3.59972,-5.4784,16.0092
1590,-3.79718,-5.86906,15.7949
1591,-4.0144,-6.28848,15.6135
1592,-4.25232,-6.73829,15.4683
1593,-4.51193,-7.21993,15.363
1594,-4.79426,-7.73457,15.302
1595,-5.10033,-8.28297,15.2902
1596,-5.4311,-8.86536,15.3334
1597,-5.78744,-9.48123,15.4376
1598,-6.17005,-10.1292,15.6099
1599,-6.57935,-10.8065,15.8576
1600,-7.01543,-11.5092,16.1889
1601,-7.47787,-12.2312,16.6118
1602,-7.96564,-12.9646,17.1349
1603,-8.47692,-13.6989,17.766
1604,-9.00894,-14.4208,18.512
1605,-9.55778,-15.1142,19.3784
1606,-10.1182,-15.7597,20.3681
1607,-10.6836,-16.3357,21.4804
1608,-11.2456,-16.8177,22.7104
1609,-11.7945,-17.1804,24.0471
1610,-12.3188,-17.3982,25.4737
1611,-12.806,-17.4475,26.9658
1612,-13.2425,-17.3084,28.4927
1613,-13.6146,-16.9676,30.0171
1614,-13.9088,-16.4197,31.4975
1615,-14.113,-15.6697,32.8902
1616,-14.2172,-14.733,34.1525
1617,-14.2144,-13.6359,35.2462
1618,-14.101,-12.4132,36.1405
1619,-13.8777,-11.1064,36.8144
1620,-13.5489,-9.75956,37.2584
1621,-13.1232,-8.41648,37.4743
1622,-12.6119,-7.11691,37.4743
1623,-12.0291,-5.89421,37.2788
1624,-11.3902,-4.77377,36.9135
1625,-10.7112,-3.77242,36.4073
1626,-10.0076,-2.89892,35.7895
1627,-9.29409,-2.15487,35.0876
1628,-8.58381,-1.53622,34.3264
1629,-7.888,-1.03478,33.527
1630,-7.21592,-0.63965,32.7066
1631,-6.57484,-0.338501,31.8788
1632,-5.97014,-0.118585,31.0538
1633,-5.40548,0.0325416,30.2388
1634,-4.88303,0.126509,29.4389
1635,-4.40369,0.173837,28.6572
1636,-3.96734,0.183785,27.8956
1637,-3.57304,0.16432,27.155
1638,-3.21927,0.122151,26.4356
1639,-2.90404,0.0628152,25.7371
1640,-2.62511,-0.00920528,25.0591
1641,-2.38004,-0.0903649,24.4009
1642,-2.16634,-0.177929,23.7618
1643,-1.98154,-0.269858,23.1411
1644,-1.82322,-0.364697,22.5381
1645,-1.68909,-0.461481,21.9521
1646,-1.57701,-0.559648,21.3827
1647,-1.48499,-0.658971,20.8292
1648,-1.41124,-0.759493,20.2912
1649,-1.35414,-0.86148,19.7683
1650,-1.31226,-0.965375,19.2601
1651,-1.28438,-1.07177,18.7664
1652,-1.26942,-1.18139,18.2867
1653,-1.2665,-1.29504,17.821
1654,-1.27491,-1.41364,17.369
1655,-1.29409,-1.53818,16.9307
1656,-1.32362,-1.66974,16.5058
1657,-1.36325,-1.80946,16.0945
1658,-1.41284,-1.95857,15.6968
1659,-1.47242,-2.11839,15.3128
1660,-1.5421,-2.2903,14.9426
1661,-1.62216,-2.47581,14.5866
1662,-1.71298,-2.67651,14.2451
1663,-1.81506,-2.89411,13.9187
1664,-1.92902,-3.13043,13.6081
1665,-2.05561,-3.38742,13.3141
1666,-2.19569,-3.66716,13.0377
1667,-2.35025,-3.97189,12.7802
1668,-2.52041,-4.30394,12.5433
1669,-2.70739,-4.6658,12.3289
1670,-2.91256,-5.06006,12.1393
1671,-3.1374,-5.48941,11.9773
1672,-3.38352,-5.95658,11.8462
1673,-3.6526,-6.46431,11.75
1674,-3.94647,-7.01525,11.6934
1675,-4.26699,-7.61185,11.6821
1676,-4.61608,-8.25621,11.7223
1677,-4.99565,-8.94992,11.8218
1678,-5.40753,-9.69372,11.9891
1679,-5.85341,-10.4873,12.2343
1680,-6.33472,-11.3287,12.5683
1681,-6.85247,-12.2141,13.0035
1682,-7.40708,-13.137,13.5533
1683,-7.99817,-14.0877,14.2315
1684,-8.62429,-15.0524,15.0524
1685,-9.28259,-16.013,16.0293
1686,-9.96853,-16.9458,17.1738
1687,-10.6755,-17.8219,18.4938
1688,-11.3944,-18.6066,19.9924
1689,-12.1136,-19.2608,21.6648
1690,-12.8185,-19.7418,23.4967
1691,-13.492,-20.0063,25.462
1692,-14.1145,-20.0139,27.522
1693,-14.6646,-19.7316,29.6245
1694,-15.1206,-19.1383,31.7064
1695,-15.4615,-18.2296,33.6967
1696,-15.6687,-17.0207,35.5223
1697,-15.7279,-15.5472,37.1146
1698,-15.6307,-13.8635,38.417
1699,-15.3751,-12.0379,39.3899
1700,-14.9662,-10.146,40.0155
1701,-14.416,-8.26272,40.2975
1702,-13.7422,-6.45579,40.2593
1703,-12.9665,-4.77996,39.9394
1704,-12.1132,-3.27418,39.3856
1705,-11.207,-1.96108,38.6492
1706,-10.2717,-0.84842,37.7798
1707,-9.3291,0.0681532,36.8224
1708,-8.39796,0.801864,35.8146
1709,-7.4937,1.37157,34.7863
1710,-6.62835,1.799,33.76
1711,-5.81063,2.10661,32.7515
1712,-5.04638,2.31603,31.7711
1713,-4.33886,2.44718,30.8247
1714,-3.68926,2.5177,29.9153
1715,-3.09707,2.54281,29.0434
1716,-2.56051,2.53536,28.2084
1717,-2.07686,2.50597,27.4085
1718,-1.64274,2.46325,26.6418
1719,-1.25435,2.41412,25.9059
1720,-0.907682,2.36403,25.1988
1721,-0.598642,2.31722,24.5184
1722,-0.323173,2.27694,23.8629
1723,-0.0773325,2.24565,23.2305
1724,0.142646,2.22518,22.62
1725,0.340322,2.21688,22.0301
1726,0.519028,2.22176,21.4598
1727,0.68186,2.24055,20.9084
1728,0.831682,2.27383,20.3751
1729,0.971132,2.32205,19.8594
1730,1.10264,2.38563,19.3609
1731,1.22845,2.465,18.8793
1732,1.35061,2.56058,18.4145
1733,1.47105,2.67289,17.9664
1734,1.59155,2.80253,17.535
1735,1.71379,2.95021,17.1205
1736,1.83935,3.11673,16.7231
1737,1.96976,3.30306,16.3434
1738,2.1065,3.51027,15.9818
1739,2.251,3.73961,15.6392
1740,2.4047,3.99244,15.3165
1741,2.56903,4.27029,15.0148
1742,2.74543,4.5748,14.7356
1743,2.93539,4.90773,14.4807
1744,3.14041,5.27097,14.2522
1745,3.36203,5.66644,14.0526
1746,3.60183,6.09613,13.8848
1747,3.86143,6.56196,13.7525
1748,4.14248,7.06579,13.6596
1749,4.44664,7.60924,13.6111
1750,4.77554,8.19362,13.6124
1751,5.13077,8.81971,13.6699
1752,5.5138,9.48759,13.7909
1753,5.92592,10.1964,13.9835
1754,6.36818,10.9439,14.2567
1755,6.84121,11.7263,14.6204
1756,7.34513,12.5377,15.085
1757,7.87939,13.3695,15.6613
1758,8.4425,14.2103,16.3601
1759,9.03187,15.0451,17.1913
1760,9.64356,15.8549,18.1634
1761,10.272,16.6168,19.2819
1762,10.9097,17.304,20.5485
1763,11.5473,17.886,21.9592
1764,12.1733,18.3302,23.503
1765,12.7739,18.6033,25.1604
1766,13.3337,18.6737,26.9026
1767,13.8361,18.5147,28.6911
1768,14.2637,18.1076,30.4789
1769,14.5994,17.4451,32.2126
1770,14.828,16.5333,33.8357
1771,14.9368,15.3933,35.2935
1772,14.9172,14.0606,36.5373
1773,14.7651,12.5825,37.5293
1774,14.482,11.0142,38.2461
1775,14.0746,9.41386,38.6797
1776,13.5544,7.83741,38.838
1777,12.9369,6.33394,38.7419
1778,12.2402,4.94258,38.4222
1779,11.484,3.69091,37.9155
1780,10.6881,2.59481,37.2606
1781,9.87144,1.65965,36.4949
1782,9.05116,0.882164,35.6524
1783,8.24221,0.252682,34.7619
1784,7.45694,-0.242676,33.847
1785,6.7051,-0.620084,32.9258
1786,5.99391,-0.896475,32.0115
1787,5.32831,-1.08843,31.1135
1788,4.71124,-1.21142,30.2377
1789,4.14395,-1.27941,29.3875
1790,3.62633,-1.3046,28.5646
1791,3.15722,-1.29746,27.7694
1792,2.73463,-1.26675,27.0014
1793,2.35602,-1.21967,26.2596
1794,2.01847,-1.16208,25.543
1795,1.71884,-1.09861,24.85
1796,1.4539,-1.03288,24.1794
1797,1.22042,-0.967653,23.53
1798,1.01526,-0.905003,22.9005
1799,0.835392,-0.846424,22.2899
1800,0.677976,-0.792954,21.6973
1801,0.540353,-0.745281,21.1217
1802,0.420066,-0.703814,20.5625
1803,0.314862,-0.668761,20.0189
1804,0.222692,-0.640181,19.4904
1805,0.141701,-0.618031,18.9764
1806,0.0702187,-0.602205,18.4764
1807,0.00674425,-0.592563,17.99
1808,-0.0500653,-0.588954,17.5167
1809,-0.101411,-0.591237,17.0562
1810,-0.148368,-0.599292,16.6082
1811,-0.191899,-0.613034,16.1721
1812,-0.232868,-0.63242,15.7479
1813,-0.272057,-0.657459,15.3351
1814,-0.310175,-0.688213,14.9335
1815,-0.347873,-0.724804,14.5428
1816,-0.385755,-0.767418,14.1629
1817,-0.424389,-0.816307,13.7933
1818,-0.464315,-0.871795,13.4341
1819,-0.506057,-0.934281,13.0849
1820,-0.550131,-1.00424,12.7456
1821,-0.597052,-1.08224,12.4161
1822,-0.647345,-1.16892,12.0963
1823,-0.70155,-1.26503,11.7861
1824,-0.760233,-1.37141,11.4855
1825,-0.823991,-1.48903,11.1944
1826,-0.893461,-1.61896,10.913
1827,-0.969328,-1.76241,10.6414
1828,-1.05233,-1.92071,10.3797
1829,-1.14328,-2.09537,10.1283
1830,-1.24306,-2.28803,9.8876
1831,-1.35261,-2.50054,9.65807
1832,-1.47301,-2.73492,9.44041
1833,-1.6054,-2.99339,9.23548
1834,-1.75105,-3.27839,9.04436
1835,-1.91135,-3.59259,8.86842
1836,-2.08783,-3.93889,8.70933
1837,-2.28214,-4.32041,8.56916
1838,-2.49611,-4.74052,8.45044
1839,-2.73171,-5.20278,8.35626
1840,-2.99107,-5.71096,8.2904
1841,-3.27648,-6.26892,8.25742
1842,-3.5904,-6.88061,8.26282
1843,-3.9354,-7.54985,8.31323
1844,-4.3142,-8.28025,8.41655
1845,-4.72954,-9.0749,8.5822
1846,-5.18418,-9.93608,8.82123
1847,-5.68077,-10.8648,9.14657
1848,-6.22173,-11.8602,9.57312
1849,-6.80903,-12.9189,10.1178
1850,-7.44399,-14.0341,10.7994
1851,-8.12695,-15.1944,11.6382
1852,-8.85686,-16.3829,12.6554
1853,-9.63083,-17.5756,13.872
1854,-10.4436,-18.7405,15.3067
1855,-11.2869,-19.8369,16.9737
1856,-12.149,-20.8147,18.8799
1857,-13.0141,-21.6161,21.0205
1858,-13.862,-22.1773,23.3755
1859,-14.6683,-22.4334,25.9058
1860,-15.4051,-22.3247,28.5513
1861,-16.0418,-21.8046,31.231
1862,-16.5474,-20.8481,33.8462
1863,-16.8929,-19.4597,36.2887
1864,-17.0538,-17.6768,38.451
1865,-17.0133,-15.5701,40.2393
1866,-16.7645,-13.2367,41.5853
1867,-16.3108,-10.7894,42.454
1868,-15.6666,-8.34317,42.8471
1869,-14.8553,-6.00221,42.7995
1870,-13.9069,-3.84969,42.371
1871,-12.8555,-1.94246,41.6368
1872,-11.7358,-0.31039,40.676
1873,-10.581,1.04047,39.5639
1874,-9.42067,2.12257,38.3654
1875,-8.27983,2.9608,37.133
1876,-7.1783,3.58702,35.9056
1877,-6.13087,4.03553,34.7102
1878,-5.14767,4.33997,33.5638
1879,-4.23476,4.53129,32.4753
1880,-3.39488,4.63681,31.4484
1881,-2.62807,4.67978,30.4827
1882,-1.93237,4.67952,29.5755
1883,-1.30435,4.65176,28.723
1884,-0.739537,4.60906,27.9208
1885,-0.232855,4.56131,27.1643
1886,0.22114,4.51618,26.4494
1887,0.628007,4.47954,25.7725
1888,0.993264,4.45584,25.1302
1889,1.32227,4.44838,24.5199
1890,1.62014,4.45959,23.9395
1891,1.89172,4.49126,23.3871
1892,2.1415,4.54465,22.8617
1893,2.37369,4.6207,22.3623
1894,2.59214,4.72008,21.8883
1895,2.80041,4.8433,21.4396
1896,3.00175,4.99077,21.0162
1897,3.19916,5.16287,20.6185
1898,3.39537,5.35992,20.2471
1899,3.59287,5.58226,19.903
1900,3.79398,5.83022,19.5872
1901,4.00079,6.10412,19.3012
1902,4.21526,6.40427,19.0469
1903,4.43916,6.7309,18.8261
1904,4.67413,7.08417,18.6412
1905,4.92164,7.46407,18.4951
1906,5.18303,7.87037,18.3906
1907,5.45947,8.30254,18.3313
1908,5.75194,8.75965,18.3208
1909,6.06123,9.24024,18.3633
1910,6.38788,9.74223,18.4631
1911,6.73213,10.2627,18.6248
1912,7.0939,10.7978,18.8531
1913,7.47267,11.3426,19.1528
1914,7.86747,11.8909,19.5283
1915,8.27674,12.4351,19.9835
1916,8.69828,12.9659,20.5218
1917,9.12916,13.4729,21.1451
1918,9.56564,13.9438,21.8538
1919,10.0031,14.3652,22.6462
1920,10.4361,14.7226,23.518
1921,10.8581,15.0012,24.4618
1922,11.2622,15.1861,25.4669
1923,11.6402,15.2637,26.5188
1924,11.984,15.2222,27.5994
1925,12.285,15.053,28.6877
1926,12.5349,14.7515,29.7597
1927,12.7259,14.3178,30.7901
1928,12.8513,13.7578,31.7533
1929,12.9057,13.0826,32.6249
1930,12.8858,12.3086,33.3835
1931,12.7902,11.4565,34.0116
1932,12.6198,10.55,34.497
1933,12.3777,9.6142,34.8334
1934,12.0692,8.67426,35.02
1935,11.7013,7.75361,35.0619
1936,11.2826,6.8728,34.9684
1937,10.8226,6.04863,34.7526
1938,10.3312,5.2937,34.4295
1939,9.81842,4.61635,34.0156
1940,9.29392,4.02092,33.5272
1941,8.76668,3.50831,32.9799
1942,8.24477,3.07656,32.3879
1943,7.73519,2.72158,31.7638
1944,7.24381,2.43782,31.1181
1945,6.77538,2.21884,30.46
1946,6.33355,2.0578,29.7964
1947,5.92096,1.94789,29.1332
1948,5.53938,1.88255,28.4746
1949,5.18981,1.85573,27.824
1950,4.87259,1.86199,27.184
1951,4.58756,1.89654,26.5562
1952,4.33414,1.95528,25.942
1953,4.11145,2.03479,25.3424
1954,3.91842,2.13229,24.7579
1955,3.75381,2.24559,24.1892
1956,3.61634,2.37301,23.6365
1957,3.50471,2.5134,23.1003
1958,3.41767,2.666,22.5808
1959,3.354,2.83043,22.0783
1960,3.3126,3.00665,21.5933
1961,3.2925,3.19488,21.126
1962,3.29282,3.3956,20.6771
1963,3.31284,3.60948,20.2471
1964,3.35198,3.8374,19.8367
1965,3.4098,4.08036,19.4467
1966,3.48601,4.33949,19.0781
1967,3.58047,4.61603,18.7322
1968,3.69314,4.91128,18.4101
1969,3.82415,5.22659,18.1136
1970,3.97373,5.56334,17.8445
1971,4.14221,5.92287,17.6048
1972,4.33002,6.30648,17.3971
1973,4.53768,6.71533,17.2241
1974,4.76574,7.15042,17.0891
1975,5.01481,7.61249,16.9955
1976,5.28547,8.10194,16.9476
1977,5.57828,8.61868,16.9497
1978,5.89369,9.16206,17.0069
1979,6.23203,9.73062,17.1245
1980,6.5934,10.322,17.3084
1981,6.97763,10.9327,17.5646
1982,7.38415,11.5578,17.8994
1983,7.81191,12.1908,18.3188
1984,8.25926,12.8234,18.8288
1985,8.72382,13.4455,19.4344
1986,9.20236,14.0445,20.1393
1987,9.69068,14.6062,20.9454
1988,10.1835,15.1139,21.8524
1989,10.6744,15.5497,22.8564
1990,11.1559,15.8946,23.9498
1991,11.6191,16.1292,25.1206
1992,12.0545,16.2353,26.3517
1993,12.4517,16.1971,27.6212
1994,12.8,16.0025,28.9027
1995,13.0888,15.6448,30.1658
1996,13.3081,15.1238,31.3782
1997,13.4493,14.4469,32.5068
1998,13.5057,13.6288,33.5206
1999,13.4729,12.6915,34.3921
2000,13.3494,11.6626,35.1002
2001,13.1365,10.5735,35.6305
2002,12.8387,9.45736,35.9772
2003,12.463,8.34643,36.142
2004,12.0188,7.27009,36.1341
2005,11.5172,6.2532,35.9681
2006,10.9702,5.31508,35.6629
2007,10.3903,4.4691,35.2395
2008,9.78996,3.72293,34.7194
2009,9.18065,3.07907,34.1234
2010,8.57295,2.53583,33.4708
2011,7.97606,2.08825,32.7783
2012,7.39772,1.72915,32.06
2013,6.84418,1.44997,31.3277
2014,6.32025,1.24155,30.5904
2015,5.82939,1.09467,29.8552
2016,5.37388,1.00052,29.1272
2017,4.95498,0.950923,28.4103
2018,4.57308,0.938548,27.7069
2019,4.22788,0.95697,27.0189
2020,3.91854,1.00069,26.3471
2021,3.64384,1.06511,25.6922
2022,3.40225,1.14645,25.0545
2023,3.19209,1.24172,24.434
2024,3.01158,1.34861,23.8306
2025,2.8589,1.4654,23.2442
2026,2.7323,1.59091,22.6746
2027,2.63008,1.72442,22.1218
2028,2.55066,1.86557,21.5855
2029,2.49261,2.01438,21.0657
2030,2.45461,2.17111,20.5624
2031,2.43556,2.3363,20.0757
2032,2.43447,2.51067,19.6056
2033,2.45056,2.69513,19.1524
2034,2.48321,2.89078,18.7163
2035,2.53195,3.09881,18.2979
2036,2.59651,3.32057,17.8976
2037,2.67675,3.55752,17.516
2038,2.7727,3.81122,17.1541
2039,2.88454,4.08331,16.8129
2040,3.01258,4.37554,16.4935
2041,3.1573,4.6897,16.1974
2042,3.31928,5.02766,15.9264
2043,3.49923,5.39129,15.6825
2044,3.69799,5.78249,15.4681
2045,3.91646,6.2031,15.2862
2046,4.15566,6.65485,15.1399
2047,4.41666,7.13933,15.0332
2048,4.70057,7.65785,14.9704
2049,5.00848,8.21134,14.9565
2050,5.34148,8.80022,14.9972
2051,5.70053,9.42418,15.099
2052,6.08644,10.082,15.2689
2053,6.49978,10.7712,15.5146
2054,6.94074,11.488,15.8445
2055,7.40905,12.2266,16.2672
2056,7.90383,12.979,16.7916
2057,8.42338,13.7348,17.4261
2058,8.96505,14.4807,18.1784
2059,9.52503,15.2002,19.0547
2060,10.0981,15.8738,20.0585
2061,10.6777,16.4786,21.1902
2062,11.2553,16.9897,22.4451
2063,11.8209,17.3802,23.8131
2064,12.363,17.6231,25.2772
2065,12.8684,17.693,26.8131
2066,13.3231,17.5684,28.389
2067,13.7126,17.2342,29.9665
2068,14.0228,16.6839,31.5022
2069,14.2408,15.9216,32.9501
2070,14.3559,14.9628,34.265
2071,14.3602,13.8343,35.4061
2072,14.25,12.5726,36.3405
2073,14.0256,11.2211,37.0456
2074,13.6914,9.82651,37.511
2075,13.2561,8.43512,37.7383
2076,12.7317,7.08903,37.7405
2077,12.1327,5.82351,37.539
2078,11.4754,4.66528,37.1614
2079,10.7763,3.63198,36.6382
2080,10.0518,2.73253,36.0002
2081,9.31728,1.96834,35.2767
2082,8.58629,1.33481,34.4936
2083,7.87054,0.82298,33.673
2084,7.17961,0.421139,32.8326
2085,6.52099,0.116132,31.9864
2086,5.90016,-0.105568,31.1447
2087,5.3208,-0.257089,30.3149
2088,4.78505,-0.350649,29.5018
2089,4.29374,-0.39725,28.7086
2090,3.84662,-0.406543,27.937
2091,3.44264,-0.3868,27.1875
2092,3.08009,-0.344967,26.4602
2093,2.75686,-0.286764,25.7548
2094,2.47053,-0.21681,25.0706
2095,2.21852,-0.138754,24.4068
2096,1.99819,-0.0554138,23.7625
2097,1.80693,0.0311056,23.1369
2098,1.6422,0.119293,22.5294
2099,1.50157,0.20813,21.9391
2100,1.38278,0.297003,21.3653
2101,1.28375,0.385628,20.8076
2102,1.20256,0.473987,20.2653
2103,1.13749,0.562271,19.738
2104,1.08704,0.650845,19.2253
2105,1.04984,0.740208,18.7267
2106,1.02475,0.830969,18.242
2107,1.01078,0.923826,17.7707
2108,1.00711,1.01955,17.3128
2109,1.01308,1.11899,16.8679
2110,1.02815,1.22304,16.4358
2111,1.05195,1.33265,16.0164
2112,1.08423,1.44886,15.6096
2113,1.12485,1.57273,15.2153
2114,1.17382,1.70541,14.8335
2115,1.23122,1.84814,14.4642
2116,1.29729,2.00221,14.1076
2117,1.37233,2.16903,13.7638
2118,1.45679,2.35009,13.4332
2119,1.55119,2.547,13.116
2120,1.65618,2.7615,12.8129
2121,1.77252,2.99547,12.5244
2122,1.90108,3.25091,12.2514
2123,2.04284,3.52998,11.995
2124,2.1989,3.83502,11.7564
2125,2.37049,4.1685,11.5372
2126,2.55897,4.53305,11.3394
2127,2.76582,4.93147,11.1653
2128,2.99266,5.36665,11.0177
2129,3.24122,5.84159,10.9001
2130,3.51337,6.35931,10.8166
2131,3.81108,6.92281,10.7719
2132,4.13642,7.53492,10.7718
2133,4.4915,8.19815,10.8232
2134,4.87846,8.91451,10.9339
2135,5.29939,9.68523,11.1131
2136,5.75624,10.5104,11.3714
2137,6.25073,11.3886,11.7209
2138,6.78417,12.3162,12.1747
2139,7.35725,13.2868,12.7477
2140,7.96988,14.2908,13.4552
2141,8.6208,15.3139,14.3133
2142,9.30732,16.337,15.3372
2143,10.0249,17.3349,16.5404
2144,10.7666,18.2764,17.9332
2145,11.5232,19.1235,19.5198
2146,12.282,19.833,21.2965
2147,13.0276,20.3573,23.2489
2148,13.7412,20.6477,25.3491
2149,14.4014,20.6586,27.5547
2150,14.9846,20.3522,29.8081
2151,15.4668,19.7045,32.0389
2152,15.8247,18.7107,34.1673
2153,16.0379,17.3883,36.1114
2154,16.0906,15.7787,37.7951
2155,15.9736,13.9445,39.1557
2156,15.6856,11.9638,40.1517
2157,15.2328,9.92196,40.7661
2158,14.6292,7.90291,41.007
2159,13.8951,5.98067,40.9045
2160,13.0551,4.21359,40.5049
2161,12.136,2.64144,39.8637
2162,11.1651,1.2853,39.0391
2163,10.1683,0.149801,38.0861
2164,9.1686,-0.773408,37.0531
2165,8.1858,-1.50173,35.9798
2166,7.23574,-2.05796,34.897
2167,6.33047,-2.46718,33.8269
2168,5.47849,-2.75459,32.7845
2169,4.68516,-2.94389,31.7788
2170,3.95318,-3.05649,30.8148
2171,3.28309,-3.11106,29.8939
2172,2.67373,-3.12346,29.0157
2173,2.12267,-3.10688,28.1786
2174,1.62659,-3.07212,27.3801
2175,1.18154,-3.02785,26.6175
2176,0.78324,-2.98092,25.8881
2177,0.427211,-2.93671,25.1893
2178,0.108966,-2.89937,24.5188
2179,-0.175903,-2.87205,23.8747
2180,-0.431646,-2.85713,23.2551
2181,-0.662306,-2.85638,22.6586
2182,-0.871686,-2.87113,22.0841
2183,-1.06334,-2.90238,21.5306
2184,-1.24055,-2.9509,20.9973
2185,-1.40638,-3.0173,20.4838
2186,-1.56363,-3.10214,19.9896
2187,-1.71491,-3.20594,19.5147
2188,-1.86261,-3.32924,19.0588
2189,-2.00895,-3.47264,18.6223
2190,-2.15601,-3.63682,18.2053
2191,-2.30574,-3.82253,17.8083
2192,-2.45997,-4.03066,17.432
2193,-2.62045,-4.26221,17.0772
2194,-2.78887,-4.51826,16.745
2195,-2.96686,-4.80004,16.4367
2196,-3.15603,-5.10884,16.1538
2197,-3.35795,-5.44607,15.8983
2198,-3.57417,-5.81314,15.6725
2199,-3.80626,-6.2115,15.4789
2200,-4.05573,-6.64253,15.3209
2201,-4.32412,-7.1075,15.2019
2202,-4.6129,-7.60749,15.1263
2203,-4.9235,-8.14324,15.0988
2204,-5.25727,-8.71501,15.1248
2205,-5.61543,-9.32245,15.2106
2206,-5.99898,-9.96435,15.363
2207,-6.4087,-10.6384,15.5894
2208,-6.84498,-11.3408,15.8979
2209,-7.30775,-12.0662,16.2969
2210,-7.79632,-12.8071,16.7951
2211,-8.30927,-13.5534,17.4008
2212,-8.84419,-14.2927,18.1218
2213,-9.39759,-15.0091,18.9643
2214,-9.96466,-15.684,19.9323
2215,-10.5391,-16.2956,21.0266
2216,-11.1131,-16.8195,22.2436
2217,-11.6769,-17.2297,23.5745
2218,-12.2196,-17.4997,25.0039
2219,-12.7285,-17.6039,26.5091
2220,-13.19,-17.5206,28.0604
2221,-13.5899,-17.2334,29.6213
2222,-13.9142,-16.7341,31.1499
2223,-14.1498,-16.0245,32.6016
2224,-14.2858,-15.1176,33.9315
2225,-14.314,-14.0373,35.0984
2226,-14.2296,-12.8175,36.0682
2227,-14.032,-11.4995,36.8162
2228,-13.725,-10.1287,37.3296
2229,-13.316,-8.75088,37.6072
2230,-12.8162,-7.40841,37.6594
2231,-12.2394,-6.13764,37.5054
2232,-11.6012,-4.96683,37.171
2233,-10.918,-3.91542,36.6855
2234,-10.206,-2.99419,36.0794
2235,-9.48055,-2.20626,35.3818
2236,-8.75549,-1.54847,34.6189
2237,-8.04282,-1.01304,33.8135
2238,-7.3525,-0.589087,32.984
2239,-6.69242,-0.263999,32.1452
2240,-6.06847,-0.0245646,31.3081
2241,-5.48472,0.142226,30.4806
2242,-4.94366,0.248608,29.6683
2243,-4.44644,0.305699,28.8746
2244,-3.99309,0.323321,28.1016
2245,-3.58276,0.309948,27.3502
2246,-3.21395,0.272736,26.6207
2247,-2.8847,0.217614,25.9128
2248,-2.59269,0.149395,25.2259
2249,-2.33543,0.0719039,24.5594
2250,-2.11036,-0.0118889,23.9124
2251,-1.91489,-0.0997457,23.2843
2252,-1.74651,-0.190046,22.6742
2253,-1.60282,-0.281683,22.0814
2254,-1.48156,-0.373974,21.5053
2255,-1.38063,-0.466585,20.9454
2256,-1.29814,-0.559462,20.401
2257,-1.23236,-0.652779,19.8717
2258,-1.18175,-0.746891,19.3571
2259,-1.14497,-0.842304,18.8569
2260,-1.12086,-0.939643,18.3706
2261,-1.10842,-1.03963,17.8981
2262,-1.10685,-1.14308,17.439
2263,-1.11548,-1.25086,16.9932
2264,-1.13378,-1.36394,16.5606
2265,-1.16141,-1.48333,16.1409
2266,-1.19811,-1.61011,15.7342
2267,-1.24379,-1.74544,15.3403
2268,-1.29847,-1.89055,14.9594
2269,-1.36227,-2.04674,14.5916
2270,-1.43546,-2.21541,14.2371
2271,-1.51841,-2.39807,13.896
2272,-1.61158,-2.59632,13.5689
2273,-1.71557,-2.81187,13.2562
2274,-1.83109,-3.0466,12.9586
2275,-1.95896,-3.30247,12.677
2276,-2.10013,-3.58163,12.4123
2277,-2.25564,-3.88634,12.1659
2278,-2.42668,-4.21905,11.9394
2279,-2.61457,-4.58232,11.7346
2280,-2.82073,-4.97887,11.554
2281,-3.04674,-5.4115,11.4003
2282,-3.29427,-5.88311,11.277
2283,-3.56512,-6.3966,11.188
2284,-3.86121,-6.95484,11.1381
2285,-4.18452,-7.56051,11.1331
2286,-4.53709,-8.21595,11.1795
2287,-4.92097,-8.92302,11.2851
2288,-5.33815,-9.68275,11.459
2289,-5.79047,-10.4951,11.7114
2290,-6.27955,-11.3584,12.0539
2291,-6.80655,-12.269,12.4995
2292,-7.37211,-13.2204,13.0623
2293,-7.97599,-14.2031,13.7572
2294,-8.61687,-15.203,14.5993
2295,-9.29202,-16.2013,15.6033
2296,-9.99688,-17.1737,16.7818
2297,-10.7247,-18.0896,18.1442
2298,-11.4663,-18.9128,19.6944
2299,-12.2095,-19.6014,21.4281
2300,-12.9391,-20.11,23.3312
